time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-28T11:21:15.160Z,-17.9328,-178.2967,523.98,4.7,mb,,73,3.482,0.49,us,us7000c6q7,2020-11-22T14:02:59.040Z,"253 km E of Levuka, Fiji",earthquake,13.1,9.2,0.094,34,reviewed,us,us
2020-10-28T09:16:15.572Z,39.8266,40.2951,10,4.5,mwr,,59,0.246,0.8,us,us7000c6pg,2020-11-22T11:36:12.040Z,"8 km NW of Tercan, Turkey",earthquake,4.2,2,0.068,21,reviewed,us,us
2020-10-28T09:08:59.891Z,-0.2149,124.4602,47.46,5.3,mww,,28,1.877,0.77,us,us7000c6p7,2020-11-22T10:55:27.040Z,"173 km SSW of Tomohon, Indonesia",earthquake,6.5,5.4,0.093,11,reviewed,us,us
2020-10-28T09:02:33.509Z,-14.936,-75.72,22,5.6,mww,,122,3.127,0.54,us,us7000c6p3,2020-11-21T10:03:01.422Z,"61 km WSW of Changuillo, Peru",earthquake,8,1.9,0.051,37,reviewed,us,us
2020-10-28T06:58:31.256Z,35.712,140.1665,64.85,4.8,mb,,126,0.518,0.75,us,us7000c6n5,2020-11-26T15:02:31.383Z,"6 km W of Sakura, Japan",earthquake,6.5,5.8,0.072,60,reviewed,us,us
2020-10-28T06:41:16.146Z,-6.8164,153.8816,10,4.7,mb,,88,3.102,0.89,us,us7000c6nb,2020-11-26T14:54:43.040Z,"185 km WSW of Panguna, Papua New Guinea",earthquake,6.9,1.8,0.074,56,reviewed,us,us
2020-10-28T04:52:32.177Z,-34.8887,-71.6926,57.62,5.5,mww,,24,0.229,0.77,us,us7000c6lj,2020-11-23T04:12:38.003Z,"34 km W of Rauco, Chile",earthquake,4,3.1,0.05,39,reviewed,us,us
2020-10-28T04:13:42.048Z,53.1946,-173.4129,239.3,5.5,mww,,50,0.911,0.71,us,us7000c6l2,2020-12-23T04:23:53.432Z,"123 km NNE of Atka, Alaska",earthquake,6.9,3.6,0.03,104,reviewed,us,us
2020-10-28T03:56:52.783Z,-22.534,173.4698,10,4.5,mb,,123,5.155,0.79,us,us7000c9re,2020-11-23T02:57:33.040Z,"southeast of the Loyalty Islands",earthquake,7.4,1.8,0.118,21,reviewed,us,us
2020-10-28T03:01:36.608Z,-42.2965,174.7048,18.37,4.9,mb,,70,0.658,0.77,us,us7000c6kh,2020-11-23T04:34:40.726Z,"106 km SE of Blenheim, New Zealand",earthquake,3.4,3.5,0.104,29,reviewed,us,us
2020-10-27T23:38:01.570Z,19.6198,122.2203,10,4.5,mb,,126,2.652,0.76,us,us7000c6iy,2020-11-04T01:03:12.040Z,"95 km SSE of Basco, Philippines",earthquake,9.3,1.9,0.104,27,reviewed,us,us
2020-10-27T22:56:13.535Z,-5.5222,142.1833,49.71,4.6,mb,,49,3.332,0.72,us,us7000c835,2020-11-04T02:56:28.040Z,"91 km WNW of Tari, Papua New Guinea",earthquake,8.9,8.2,0.076,52,reviewed,us,us
2020-10-27T20:51:15.674Z,7.5159,-36.718,10,4.6,mb,,118,13.28,0.57,us,us7000c6h9,2020-11-21T22:08:35.040Z,"central Mid-Atlantic Ridge",earthquake,11.3,1.9,0.078,51,reviewed,us,us
2020-10-27T19:43:52.656Z,-2.2318,119.079,22,5.4,mww,,18,2.443,1.03,us,us7000c6e1,2020-12-02T14:46:07.833Z,"54 km NNE of Mamuju, Indonesia",earthquake,4.9,1.8,0.065,23,reviewed,us,us
2020-10-27T15:43:51.802Z,7.1134,-78.5916,10,4.5,mb,,106,2.802,0.72,us,us6000cdt0,2020-11-02T21:02:12.017Z,"65 km SW of Jaqué, Panama",earthquake,7.8,1.9,0.136,16,reviewed,us,us
2020-10-27T15:01:04.792Z,-62.3277,-58.525,10,4.6,mb,,102,0.111,1.17,us,us7000c82n,2020-11-02T20:39:14.040Z,"South Shetland Islands",earthquake,5.6,1.9,0.146,14,reviewed,us,us
2020-10-27T14:38:42.503Z,-62.3711,-58.2756,2.79,4.8,mb,,82,0.225,1.31,us,us6000cdrz,2020-11-02T20:09:26.040Z,"South Shetland Islands",earthquake,2.1,4.3,0.113,26,reviewed,us,us
2020-10-27T14:06:09.132Z,54.0459,-159.6859,13.63,4.5,mb,,138,0.788,0.64,us,us6000cdrk,2020-11-09T18:40:26.103Z,"152 km SSE of Sand Point, Alaska",earthquake,4.5,3.8,0.055,98,reviewed,us,us
2020-10-27T13:20:25.309Z,79.1585,3.3707,10,4.5,mb,,66,2.746,0.91,us,us7000c82r,2020-11-02T18:00:09.040Z,"287 km WNW of Longyearbyen, Svalbard and Jan Mayen",earthquake,9.6,1.7,0.156,12,reviewed,us,us
2020-10-27T11:59:18.785Z,-0.4788,-78.6928,7.72,4.7,mb,,146,0.317,1.04,us,us6000cdq4,2020-11-24T11:52:56.874Z,"14 km WNW of Machachi, Ecuador",earthquake,4.1,2,0.112,24,reviewed,us,us
2020-10-27T11:13:47.315Z,-62.3845,-58.4748,10,4.6,mb,,106,0.171,0.57,us,us6000cdrw,2020-11-20T14:03:49.040Z,"South Shetland Islands",earthquake,5.3,1.8,0.151,13,reviewed,us,us
2020-10-27T09:57:09.940Z,38.5352,70.1961,10,4.6,mb,,128,1.57,1.21,us,us6000cdp1,2020-11-24T11:44:24.040Z,"39 km SE of Roghun, Tajikistan",earthquake,8.3,1.9,0.125,19,reviewed,us,us
2020-10-27T07:01:14.293Z,40.1187,142.6926,30.8,4.6,mb,,141,1.411,1,us,us6000cdmw,2020-12-02T14:02:41.040Z,"82 km NE of Miyako, Japan",earthquake,7.5,4,0.122,22,reviewed,us,us
2020-10-27T06:47:55.195Z,49.3704,156.1335,41.81,4.6,mb,,87,3.87,0.57,us,us6000cdms,2020-11-25T13:15:48.040Z,"145 km S of Severo-Kuril’sk, Russia",earthquake,9.5,5.6,0.051,116,reviewed,us,us
2020-10-26T21:34:51.220Z,32.1448,56.0268,10,5,mb,,57,5.667,1.05,us,us6000cdjs,2020-12-01T22:29:52.040Z,"84 km NE of Bāfq, Iran",earthquake,7.5,1.8,0.045,156,reviewed,us,us
2020-10-26T13:15:01.550Z,29.1992,129.0993,10,4.5,mb,,106,2.465,1,us,us6000cda8,2020-10-26T13:57:46.040Z,"99 km NNW of Naze, Japan",earthquake,3.8,1.9,0.125,21,reviewed,us,us
2020-10-26T11:00:59.137Z,13.4368,144.4299,137,4.6,mb,,36,0.452,0.73,us,us6000cd9h,2020-11-24T15:44:00.795Z,"25 km WNW of Agat Village, Guam",earthquake,10.4,5.2,0.05,118,reviewed,us,us
