time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-27T01:10:00.513Z,-35.3527,-74.1158,10,4.6,mb,,147,1.822,0.89,us,us70008h2t,2020-06-13T18:44:43.040Z,"154km W of Constitucion, Chile",earthquake,7.7,1.8,0.098,31,reviewed,us,us
2020-03-26T23:45:58.917Z,14.7647,-93.1898,35,4.8,mb,,71,1.466,1.09,us,us70008h21,2020-06-13T18:44:43.040Z,"77km SW of Acapetagua, Mexico",earthquake,5.6,1.9,0.027,421,reviewed,us,us
2020-03-26T21:36:42.248Z,-2.9507,139.1131,38,5.7,mww,,13,6.855,0.8,us,us70008gtk,2020-06-13T18:44:41.040Z,"167km WSW of Abepura, Indonesia",earthquake,7.2,1.8,0.071,19,reviewed,us,us
2020-03-26T20:34:17.012Z,-9.2645,113.595,58.27,4.5,mb,,70,0.962,0.57,us,us70008gqz,2020-06-13T18:44:37.040Z,"89km SSW of Sarongan, Indonesia",earthquake,7,6.1,0.111,24,reviewed,us,us
2020-03-26T20:34:11.304Z,-36.7269,-95.8833,10,4.8,mb,,66,18.004,0.81,us,us70008grd,2020-06-13T18:44:30.040Z,"West Chile Rise",earthquake,11.6,1.9,0.072,60,reviewed,us,us
2020-03-26T20:24:54.588Z,-56.6059,-26.8921,78.32,5.4,mww,,54,5.936,0.74,us,us70008gqs,2020-06-13T18:44:36.040Z,"21km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,7.1,5,0.086,13,reviewed,us,us
2020-03-26T19:49:22.791Z,-2.9395,139.2393,35,4.6,mb,,56,1.523,0.86,us,us70008gpv,2020-06-13T18:44:41.040Z,"153km WSW of Abepura, Indonesia",earthquake,6.9,1.9,0.065,70,reviewed,us,us
2020-03-26T15:38:04.089Z,5.5669,125.0521,59,6.1,mww,,11,1.582,1.34,us,us70008ghw,2020-10-03T05:19:46.342Z,"27km SW of Burias, Philippines",earthquake,4.1,1.7,0.038,67,reviewed,us,us
2020-03-26T15:34:18.594Z,10.8446,126.249,10,4.5,mb,,69,3.808,0.62,us,us70008jdc,2020-06-13T18:44:41.040Z,"47km ESE of Sulangan, Philippines",earthquake,8.7,1.8,0.063,85,reviewed,us,us
2020-03-26T15:16:27.940Z,31.7168,-104.0419,9.51,5,mww,,25,0.218,0.64,us,us70008ggn,2020-12-24T15:26:41.377Z,"41km W of Mentone, Texas",earthquake,2.4,3.3,0.034,81,reviewed,us,us
2020-03-26T08:18:34.745Z,-58.6203,-25.2005,35,4.6,mb,,127,7.612,0.61,us,us70008jd0,2020-06-13T18:44:36.040Z,"88km ENE of Bristol Island, South Sandwich Islands",earthquake,9.5,1.9,0.091,36,reviewed,us,us
2020-03-26T08:03:40.957Z,38.6433,70.9247,10,4.5,mb,,116,1.083,0.9,us,us70008g9y,2020-06-13T18:44:50.040Z,"55km WNW of Vanj, Tajikistan",earthquake,7.4,1.9,0.07,59,reviewed,us,us
2020-03-26T07:54:09.715Z,-2.85,130.0348,10,4.5,mb,,60,2.212,0.82,us,us70008jdu,2020-06-13T18:44:54.040Z,"135km ENE of Amahai, Indonesia",earthquake,7.2,1.9,0.135,16,reviewed,us,us
2020-03-26T07:38:30.292Z,37.3629,20.4899,10,4.5,mb,,55,1.159,0.6,us,us70008g9q,2020-06-13T18:44:48.040Z,"49km SW of Lithakia, Greece",earthquake,5.1,1.8,0.066,67,reviewed,us,us
2020-03-26T07:16:59.825Z,49.7202,154.3644,149.06,4.7,mb,,89,4.259,0.66,us,us70008g9i,2020-06-13T18:44:47.040Z,"164km SW of Severo-Kuril'sk, Russia",earthquake,8.6,5.6,0.042,174,reviewed,us,us
2020-03-26T07:12:40.395Z,5.316,127.5683,10,4.9,mb,,76,2.635,0.88,us,us70008g9c,2020-06-13T18:44:41.040Z,"192km SE of Pondaguitan, Philippines",earthquake,7.5,1.8,0.058,92,reviewed,us,us
2020-03-26T07:09:25.834Z,35.868,5.7575,10,5,mww,,34,2.92,0.63,us,us70008g9a,2020-06-13T18:44:55.040Z,"23km NNE of Ras el Aioun, Algeria",earthquake,7.1,1.8,0.041,58,reviewed,us,us
2020-03-26T06:49:18.057Z,-2.9755,139.0242,35,4.8,mb,,55,6.766,0.85,us,us70008g96,2020-06-13T18:44:41.040Z,"177km WSW of Abepura, Indonesia",earthquake,8,1.9,0.049,127,reviewed,us,us
2020-03-26T06:13:08.404Z,-19.6211,-11.6875,10,4.8,mb,,64,6.73,0.58,us,us70008jd7,2020-06-13T18:44:35.040Z,"Southern Mid-Atlantic Ridge",earthquake,11,1.9,0.101,31,reviewed,us,us
2020-03-26T06:11:23.458Z,-19.8671,-11.9587,10,4.5,mb,,95,27.282,0.63,us,us70008jcy,2020-06-13T18:44:35.040Z,"Southern Mid-Atlantic Ridge",earthquake,5.5,1.9,0.115,23,reviewed,us,us
2020-03-26T05:58:33.954Z,-19.7794,-11.7802,10,5,mb,,78,27.153,0.58,us,us70008g8q,2020-06-13T18:44:34.040Z,"Southern Mid-Atlantic Ridge",earthquake,13.1,1.9,0.097,34,reviewed,us,us
2020-03-26T05:52:48.762Z,22.6857,143.2352,112.04,5.4,mww,,19,4.493,0.85,us,us70008g8i,2020-06-13T18:44:30.040Z,"293km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,7.9,4.5,0.05,39,reviewed,us,us
2020-03-26T05:22:10.624Z,48.9069,157.769,33.54,4.5,mb,,85,4.159,0.39,us,us70008g85,2020-06-13T18:44:52.040Z,"229km SSE of Severo-Kuril'sk, Russia",earthquake,8.9,2,0.043,161,reviewed,us,us
2020-03-26T04:44:31.274Z,40.7584,70.4159,10,4.6,mwr,,32,0.764,0.93,us,us70008g7s,2020-06-13T18:44:47.040Z,"11km NNE of Asht, Tajikistan",earthquake,4.9,1.8,0.083,14,reviewed,us,us
2020-03-26T04:26:37.179Z,-8.8873,-108.6489,10,4.6,mb,,61,28.107,0.63,us,us70008g7m,2020-06-13T18:44:54.040Z,"Central East Pacific Rise",earthquake,14.1,1.9,0.052,112,reviewed,us,us
