time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-25T22:56:04.087Z,-61.9199,154.9145,10,5.9,mwb,,45,7.74,0.58,us,us7000cjr0,2020-12-09T04:30:17.040Z,"Balleny Islands region",earthquake,9.1,1.6,0.05,38,reviewed,us,us
2020-11-25T22:37:42.962Z,-41.1242,-90.3987,10,5.7,mww,,49,13.57,0.87,us,us7000cjqt,2020-12-05T06:08:43.601Z,"southeast of Easter Island",earthquake,11.5,1.8,0.056,31,reviewed,us,us
2020-11-25T20:11:40.724Z,38.2249,56.0473,10,4.8,mb,,81,6.3,1,us,us7000cjn1,2020-12-03T18:52:05.251Z,"85 km SSW of Serdar, Turkmenistan",earthquake,7.5,1.8,0.067,71,reviewed,us,us
2020-11-25T16:27:07.995Z,-11.0133,162.141,10,4.6,mb,,145,2.666,1.09,us,us7000ckeu,2020-12-02T04:02:24.040Z,"66 km SSE of Kirakira, Solomon Islands",earthquake,10.7,1.9,0.111,24,reviewed,us,us
2020-11-25T15:20:34.174Z,1.897,127.4291,108.92,5,mww,,35,1.119,1,us,us6000cshx,2020-12-02T04:30:10.040Z,"67 km WNW of Tobelo, Indonesia",earthquake,6.3,4.5,0.078,16,reviewed,us,us
2020-11-25T14:25:53.315Z,-20.2386,-175.6449,197.62,4.9,mb,,36,5.51,0.61,us,us6000cshb,2020-12-23T15:48:51.040Z,"109 km NNW of Nuku‘alofa, Tonga",earthquake,6.7,6,0.055,103,reviewed,us,us
2020-11-25T10:58:24.285Z,-35.5791,-71.7205,76.88,4.7,mwr,,106,0.306,0.72,us,us6000csfp,2020-12-25T09:52:43.326Z,"1 km NNE of San Javier, Chile",earthquake,6.3,4.3,,,reviewed,us,guc
2020-11-25T10:10:59.118Z,0.4292,98.2731,15.8,4.5,mb,,132,1.114,0.31,us,us6000cseb,2020-12-20T13:53:14.040Z,"152 km SW of Padangsidempuan, Indonesia",earthquake,7.4,5.1,0.106,26,reviewed,us,us
2020-11-25T04:04:58.642Z,-31.2941,-68.9649,113.23,4.6,mb,,44,0.347,0.51,us,us6000csbu,2020-12-15T05:15:09.982Z,"San Juan, Argentina",earthquake,6.1,4.9,0.053,107,reviewed,us,us
2020-11-25T02:25:26.750Z,8.4782,126.5702,61.16,4.7,mb,,127,1.709,0.68,us,us6000csbh,2020-12-05T05:15:15.040Z,"28 km ENE of Hinatuan, Philippines",earthquake,10.4,7.6,0.081,46,reviewed,us,us
2020-11-25T00:21:50.838Z,5.31,-77.6121,10,4.6,mb,,75,2.249,1.24,us,us7000cked,2020-12-02T05:11:23.040Z,"47 km NW of Pizarro, Colombia",earthquake,8.2,1.9,0.103,28,reviewed,us,us
2020-11-24T22:17:38.082Z,30.4425,138.4432,438.01,4.5,mb,,81,2.902,0.68,us,us6000cs8k,2020-12-01T04:40:26.040Z,"Izu Islands, Japan region",earthquake,9.8,3.6,0.034,254,reviewed,us,us
2020-11-24T22:02:58.090Z,-8.9759,67.5822,10,5.5,mww,,41,5.065,1.1,us,us6000cs8g,2020-12-01T04:38:45.618Z,"Mid-Indian Ridge",earthquake,8.2,1.8,0.056,31,reviewed,us,us
2020-11-24T18:40:14.669Z,12.6447,-88.2374,56.67,4.8,mb,,134,1.188,0.98,us,us6000cs3t,2020-12-22T20:13:01.040Z,"64 km SSW of Intipucá, El Salvador",earthquake,6,5.3,0.031,328,reviewed,us,us
2020-11-24T17:45:18.896Z,-31.5989,-68.774,103.99,4.5,mb,,41,0.093,1.11,us,us6000cs2n,2020-12-22T16:25:20.040Z,"6 km SW of Villa Basilio Nievas, Argentina",earthquake,5.6,3.6,0.115,25,reviewed,us,us
2020-11-24T16:51:57.337Z,25.5167,142.6883,10,5,mb,,93,1.636,0.66,us,us6000cs1r,2020-12-01T15:39:35.040Z,"Volcano Islands, Japan region",earthquake,9.4,1.8,0.036,244,reviewed,us,us
2020-11-24T14:48:48.464Z,9.7238,-59.8452,10,4.5,mb,,117,2.98,0.77,us,us7000ckdn,2020-12-01T15:10:54.040Z,"159 km ESE of Rio Claro, Trinidad and Tobago",earthquake,9.2,1.9,0.118,23,reviewed,us,us
2020-11-24T14:17:27.504Z,8.5752,126.6525,62.7,4.6,mb,,77,1.835,0.53,us,us7000ckdm,2020-11-30T22:17:12.040Z,"41 km ENE of Hinatuan, Philippines",earthquake,10.3,8.1,0.107,26,reviewed,us,us
2020-11-24T14:07:35.584Z,-22.1758,-176.1842,64.76,5.2,mb,,43,6.621,0.69,us,us6000crzj,2020-11-30T21:52:29.040Z,"150 km SW of Vaini, Tonga",earthquake,9.9,5.3,0.069,80,reviewed,us,us
2020-11-24T08:33:27.656Z,-2.4034,128.0999,10,4.8,mb,,72,3.238,1.11,us,us6000crxq,2020-12-21T11:13:39.040Z,"137 km NW of Amahai, Indonesia",earthquake,2.6,1.8,0.077,52,reviewed,us,us
2020-11-24T01:44:43.504Z,-33.6937,-70.3324,111.68,4.6,mb,,70,0.062,0.4,us,us6000crwl,2020-12-15T02:18:04.719Z,"24 km ESE of Puente Alto, Chile",earthquake,4.5,4.4,0.183,9,reviewed,us,us
2020-11-24T00:00:23.477Z,13.7561,145.6849,46.55,5.4,mb,,31,0.81,0.87,us,us6000crvb,2020-12-22T00:10:38.464Z,"89 km ENE of Yigo Village, Guam",earthquake,8.7,5.1,0.033,315,reviewed,us,us
